ID;time;ActPass;value;Intensity
vp06;4;Active;-32,0564544693232;Low
vp07;4;Passive;1,75072844086037;High
vp07;4;Active;-18,1128562602997;High
vp07;4;Passive;-18,7143898306154;Low
vp07;4;Active;14,8134348335397;Low
vp08;4;Passive;50,1317287650108;High
vp08;4;Active;39,4227267464064;High
vp08;4;Passive;7,09332410290558;Low
vp08;4;Active;47,9291728601456;Low
vp09;4;Passive;34,5403830833435;High
vp09;4;Active;-4,44777207533363;High
vp09;4;Passive;-1,58823741104943;Low
vp09;4;Active;-8,5819426938454;Low
vp10;4;Passive;-6,20481475852476;High
vp10;4;Active;-13,7420455523729;High
vp10;4;Passive;-7,07659210667945;Low
vp10;4;Active;-17,34686726959;Low
vp11;4;Passive;3,91109011358174;High
vp11;4;Active;-4,99153080210579;High
vp11;4;Passive;19,3266751991087;Low
vp11;4;Active;-1,85322896581702;Low
vp12;4;Passive;-25,0502310609799;High
vp12;4;Active;14,1037458874518;High
vp12;4;Passive;16,7449874166455;Low
vp12;4;Active;-6,04331000504293;Low
vp13;4;Passive;14,296938962047;High
vp13;4;Active;-10,6481157165179;High
vp13;4;Passive;16,0875282696433;Low
vp13;4;Active;14,7194881864246;Low
vp14;4;Passive;-5,45660305105802;High
vp14;4;Active;-35,3730422210693;High
vp14;4;Passive;11,5196858949298;Low
vp14;4;Active;16,7404675254775;Low
vp15;4;Passive;-22,8759227499962;High
vp15;4;Active;3,30515595983015;High
vp15;4;Passive;9,9229228692248;Low
vp15;4;Active;-4,19943437003857;Low
vp16;4;Passive;-5,221688538922;High
vp16;4;Active;-14,0385494339764;High
vp16;4;Passive;-21,9628575395346;Low
vp16;4;Active;-25,9223696490526;Low
vp17;4;Passive;27,341262078438;High
vp17;4;Active;7,95411537719052;High
vp17;4;Passive;-7,93720044662326;Low
vp17;4;Active;9,80846817967971;Low
vp18;4;Passive;23,2952655232212;High
vp18;4;Active;4,36496696515474;High
vp18;4;Passive;-0,144115243098815;Low
